3,0,0,0,1,0,0,0,0,0,1554198875679,"request%3A%20what%20is%20the%20longest%20bridge%20in%20the%20world",Test11_2_gaze.json
0,0,0,0,0,0,0,0,0,0,1554198894403,"request%3A%20how%20many%20kilometers%20is%20in%20a%20mile",Test11_2_gaze.json
0,0,0,0,1,0,0,0,0,0,1554198944793,"request%3A%20how%20many%20trees%20are%20there%20in%20Sweden%20approximately",Test11_2_gaze.json
0,0,0,0,0,0,0,0,0,0,1554198987422,"request%3A%20play%20Nigel%20to%20I%20want%20to%20come",Test11_2_gaze.json
0,0,1,0,0,0,0,0,0,0,1554199004902,"request%3A%20who%20directed%20The%20Hills%20Have%20Eyes",Test11_2_gaze.json
1,0,0,0,0,0,0,0,0,0,1554199084651,"request%3A%20what%20are%20the%20closest%20countries%20to%20Istanbul",Test11_2_gaze.json
0,0,0,0,0,0,0,0,0,0,1554199127032,"request%3A%20is%20Sofia%20the%20capital%20of%20Bulgaria",Test11_2_gaze.json
2,1,1,1,1,0,2,1,0,2,1554199203278,"request%3A%20are%20you%20awake",Test11_2_gaze.json
0,1,0,0,0,0,0,0,0,0,1554199213037,"request%3A%20what%20is%20the%20national%20dish%20of%20Romania",Test11_2_gaze.json
0,0,0,0,1,0,0,0,0,0,1554199232383,"request%3A%20and%20what%20about%20Bulgaria",Test11_2_gaze.json
1,2,1,2,0,2,2,0,1,1,1536756236862,"request%3A%20hey%20what%20sound%20does%20a%20lion%20make",Test11_gaze.json
1,0,0,1,1,0,1,0,0,1,1536756250936,"request%3A%20how%20many%20calories%20are%20in%20a%20banana",Test11_gaze.json
0,0,0,0,0,0,1,0,0,0,1536756260371,"request%3A%20how%20many%20calories%20are%20in%20fruit%20salad",Test11_gaze.json
0,0,0,0,0,1,0,0,0,0,1536756277920,"request%3A%20can%20you%20make%20me%20a%20sandwich",Test11_gaze.json
0,0,0,0,0,0,0,0,1,0,1536756290423,"request%3A%20choose%20making%20send%20me%20can%20you%20do%20that%20again",Test11_gaze.json
3,3,2,3,3,3,1,0,0,1,1536756297936,"request%3A%20can%20you%20make%20me%20a%20sandwich",Test11_gaze.json
0,2,2,0,0,2,2,3,2,1,1536756311871,"request%3A%20that's%20funny%20can%20you%20sing%20me%20a%20song",Test11_gaze.json
4,4,2,3,0,0,0,5,4,0,1536756322725,"request%3A%20you're%20looking%20at%20me",Test11_gaze.json
3,1,0,1,0,0,0,0,0,2,1536756346843,"request%3A%20how%20heavy%20is%20a%20Boeing%20747",Test11_gaze.json
0,0,0,0,1,1,0,1,1,2,1536756363916,"request%3A%20how%20much%20fuel%20does%20it%20take%20of%20require",Test11_gaze.json
2,2,2,3,4,0,1,2,1,1,1536756373453,"request%3A%20how%20far%20away%20is%20Mars",Test11_gaze.json
1,0,0,0,0,1,1,0,1,0,1536756390708,"request%3A%20make%20me%20a%20reservation%20at%20revolver",Test11_gaze.json
0,0,0,1,1,0,0,0,0,0,1536756401061,"request%3A%20can%20you%20make%20me%20a%20table%20reservation%20at%20the%20restaurant",Test11_gaze.json
1,0,0,1,0,0,1,1,1,1,1536756408962,"request%3A%20play%20songs%20from%20iTunes",Test11_gaze.json
0,0,0,0,0,0,0,0,0,1,1536756425621,"request%3A%20can%20you%20search%20on%20something%20on%20YouTube",Test11_gaze.json
0,2,2,0,0,1,1,0,1,1,1536756449058,"request%3A%20what's%20on%20TV%20tonight",Test11_gaze.json
1,2,1,1,1,1,2,0,0,0,1536756478501,"request%3A%20what's%20207%20*%2049",Test11_gaze.json
0,1,0,0,0,0,0,0,0,0,1536756502861,"request%3A%20how%20many%20Anna%20Carson's%20live%20in%20Sweden",Test11_gaze.json
0,0,0,0,0,0,0,0,0,0,1536756513526,"request%3A%20when%20is%20Easter%20in%202019",Test11_gaze.json
0,3,2,0,2,2,0,0,1,1,1536756523968,"request%3A%20recipe%20on%20cupcakes",Test11_gaze.json
0,1,1,1,1,0,1,1,0,0,1536756549401,"request%3A%20can%20you%20repeat%20that%20in%20a%20slower%20pace",Test11_gaze.json
0,0,0,0,0,0,0,0,0,0,1536756556015,"request%3A%20repeat%20that%20slower",Test11_gaze.json
0,0,0,0,0,0,0,0,0,0,1536756568033,"request%3A%20do%20you%20know%20where%20I%20put%20my%20pajamas",Test11_gaze.json
